,_id,_rev,Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET,row
9350,5e92b00c3e9178dcadc81c849291e2e1,1-5fb22d0fd6f8709b1749db119a9a8565,2018-11-22,Tatuapé,-23.5402,-46.5765,70737,77,14,23,33,10,40,21,5,REABASTECER,6082
9351,5e92b00c3e9178dcadc81c849294b7e9,1-30fe18ca02c7e26887f6cf249442c257,2019-5-2,Tatuapé,-23.5402,-46.5765,67987,43,32,52,10,43,14,17,43,NORMAL,6242
9352,5e92b00c3e9178dcadc81c849297271f,1-8f69115b240f10342add0b80a33b6a7e,2019-8-19,Tatuapé,-23.5402,-46.5765,69517,38,38,1,43,43,21,38,35,NORMAL,6349
9353,5e92b00c3e9178dcadc81c8492a186c3,1-0cb0ec90f522efed3129827802751dc7,2019-2-20,República,-23.5436,-46.6434,107238,65,6,19,20,30,38,25,33,REABASTECER,6890
9354,5e92b00c3e9178dcadc81c8492a3535a,1-f4f3ac1568e352c64945320d3f296be7,2019-5-22,República,-23.5436,-46.6434,108041,25,65,22,28,4,14,28,15,NORMAL,6982
9355,5e92b00c3e9178dcadc81c8492a3c49c,1-fad7ea7b904668f87b6ea2d642d46d5a,2019-6-12,República,-23.5436,-46.6434,108582,77,6,13,17,12,21,29,20,NORMAL,7002
9356,5e92b00c3e9178dcadc81c8492a6c383,1-097230679f1d63797ea702a3e68708ff,2019-11-17,República,-23.5436,-46.6434,110873,30,39,1,28,33,24,16,8,REABASTECER,7157
9357,5e92b00c3e9178dcadc81c8492abb0a5,1-5d09015e6573796e05a678dca0484dcf,2018-6-29,Higienópolis-Mackenzie,-23.5488,-46.6519,90017,40,6,16,14,41,42,43,43,REABASTECER,7379
9358,5e92b00c3e9178dcadc81c8492ad2d19,1-74ce87c34743c07848a50f9ccfcd6c7c,2018-9-28,Higienópolis-Mackenzie,-23.5488,-46.6519,91385,10,46,60,9,40,5,43,31,REABASTECER,7468
9359,5e92b00c3e9178dcadc81c8492af4f58,1-654908344e56b2cb744bb4fb29c8ebbc,2019-1-8,Higienópolis-Mackenzie,-23.5488,-46.6519,89989,86,47,19,38,10,30,20,33,NORMAL,7568
9360,5e92b00c3e9178dcadc81c8492bdc437,1-7e3ee2c5940a99ff1e8b5a8fc955a36a,2019-1-28,Faria Lima,-23.5675,-46.6929,54552,77,46,40,9,2,42,18,8,NORMAL,8308
9361,5e92b00c3e9178dcadc81c8492c42280,1-f98e1b081345efddedde27cf37bcbfc7,2018-1-9,Pinheiros,-23.5664,-46.703,76192,8,28,65,23,13,18,6,18,REABASTECER,8649
9362,5e92b00c3e9178dcadc81c8492c42f70,1-1e0f94cb00d836fb2da06b576cfce711,2018-1-10,Pinheiros,-23.5664,-46.703,79278,86,20,59,20,9,18,43,14,NORMAL,8650
9363,5e92b00c3e9178dcadc81c8492c48b9f,1-f2cd5cb4db826b6c39bc57fe80a8223b,2018-2-7,Pinheiros,-23.5664,-46.703,76253,67,36,12,18,35,28,16,3,REABASTECER,8677
9364,5e92b00c3e9178dcadc81c8492c66551,1-2da0be00d21ee76ecdca111848648013,2018-4-27,Pinheiros,-23.5664,-46.703,77566,67,21,46,41,3,14,36,29,REABASTECER,8757
9365,5e92b00c3e9178dcadc81c8492cb9760,1-8534498483c448671a43e057044fc4b9,2019-1-9,Pinheiros,-23.5664,-46.703,77613,86,21,51,10,8,39,28,31,NORMAL,9009
9366,5e92b00c3e9178dcadc81c8492cd3097,1-c3aa32882dd34d8edea8c3857fbe0206,2019-3-22,Pinheiros,-23.5664,-46.703,78797,78,58,7,11,31,20,43,4,NORMAL,9082
9367,5e92b00c3e9178dcadc81c8492d5f083,1-d3e98c5810291e8ab032bc23816b3822,2018-6-25,Butantã,-23.5844,-46.7252,64872,36,40,4,26,43,32,23,23,REABASTECER,9535
9368,5e92b00c3e9178dcadc81c8492dd5948,1-587c8604ef130098fa86ea8d9f5d5280,2019-6-30,Butantã,-23.5844,-46.7252,67776,86,12,65,38,23,23,11,33,NORMAL,9900
9369,5e92b00c3e9178dcadc81c8492e04068,1-270bde54a1c0f578e1c462da122d9491,2019-11-22,Butantã,-23.5844,-46.7252,66311,86,46,52,26,33,12,36,8,NORMAL,10042
9370,5e92b00c3e9178dcadc81c8492e116ab,1-963cac732d05a2d976d2181e67e9e91a,2018-1-17,Fradique Coutinho,-23.5661,-46.6841,36590,23,30,15,40,21,25,15,26,NORMAL,10097
9371,5e92b00c3e9178dcadc81c8492e9117a,1-f8f0789bd579ce3283439267d994b043,2019-2-13,Fradique Coutinho,-23.5661,-46.6841,34489,23,27,27,40,14,25,26,10,NORMAL,10483
9372,5e92b00c3e9178dcadc81c8492f023c2,1-3304a7db1d79e7ba7285ce8ddcbaa13f,2018-1-25,Luz,-23.5365,-46.6332,124715,11,42,30,11,22,10,29,25,REABASTECER,10825
9373,5e92b00c3e9178dcadc81c8492fa05bb,1-9a79631486fcaa7d5f4ec31ca260173f,2019-7-17,Luz,-23.5365,-46.6332,126902,66,24,65,22,11,43,41,17,NORMAL,11357
9374,5e92b00c3e9178dcadc81c8492fa9201,1-cb3fe946ac13e4f39057fb932efc6c4d,2019-8-27,Luz,-23.5365,-46.6332,124227,33,15,33,19,24,43,43,22,NORMAL,11397
9375,5e92b00c3e9178dcadc81c8492fdab69,1-c761dd8c7f88a316eacf5d08553db83b,2018-1-11,Ana Rosa,-23.5813,-46.6383,64691,74,65,55,20,37,23,40,43,NORMAL,11531
9376,5e92b00c3e9178dcadc81c8492fef547,1-a8ae99b61a2f0b24ac5eacae050d845a,2018-3-24,Ana Rosa,-23.5813,-46.6383,66736,63,55,13,15,28,29,43,16,NORMAL,11604
9377,5e92b00c3e9178dcadc81c8492ff8ca3,1-dee29a2a06a7bce06125f9d1f9119e49,2018-5-1,Ana Rosa,-23.5813,-46.6383,65802,42,42,36,30,43,2,32,43,REABASTECER,11641
9378,5f9edbc17da11ec9fb2b2082ae04232e,1-53ebac73667c853f2661544e562733dd,2018-6-3,Paraíso,-23.57677,-46.63933,72465,66,46,46,13,18,36,4,22,REABASTECER,153
9379,5f9edbc17da11ec9fb2b2082ae099b2f,1-f85467e7c1812a7cad6ef2e926854164,2019-1-1,Paraíso,-23.57677,-46.63933,70565,75,46,65,23,43,43,33,43,NORMAL,361
9380,5f9edbc17da11ec9fb2b2082ae09beec,1-c26983720bf7bd79ac6428d3e48e42e3,2019-1-5,Paraíso,-23.57677,-46.63933,74038,36,19,40,9,30,27,18,32,NORMAL,365
9381,5f9edbc17da11ec9fb2b2082ae0b7019,1-e2cf9913427a63265c5287cf84a307bb,2019-3-1,Paraíso,-23.57677,-46.63933,70441,19,3,65,20,35,40,43,20,REABASTECER,421
9382,5f9edbc17da11ec9fb2b2082ae168a14,1-b44ef36a21f63a1f2f67ba16018efe6e,2018-6-28,Brigadeiro,-23.5683,-46.6482,46598,69,52,35,37,27,21,15,34,NORMAL,898
9383,5f9edbc17da11ec9fb2b2082ae197825,1-a72ce6858807502c55be4b0bd17909f9,2018-10-29,Brigadeiro,-23.5683,-46.6482,48934,31,55,58,8,31,24,39,14,NORMAL,1019
9384,5f9edbc17da11ec9fb2b2082ae1a8d1e,1-6307320e8595ccb17fe7a987c7d0c447,2018-12-15,Brigadeiro,-23.5683,-46.6482,48438,32,29,8,28,22,38,15,9,NORMAL,1065
9385,5f9edbc17da11ec9fb2b2082ae228d85,1-2df140040f5595c987b33deb5d903425,2019-12-12,Brigadeiro,-23.5683,-46.6482,46684,12,33,55,9,24,43,29,29,REABASTECER,1422
9386,5f9edbc17da11ec9fb2b2082ae24a90c,1-b81068dcb3f937eb297007abdf7b598c,2018-3-7,Trianon-Masp,-23.5634,-46.6544,44803,56,46,65,19,43,7,29,34,NORMAL,1507
9387,5f9edbc17da11ec9fb2b2082ae2b3d4a,1-f4e5b2350eb5c6913b23d8fd35497300,2019-1-6,Trianon-Masp,-23.5634,-46.6544,43290,57,42,16,28,28,28,5,40,REABASTECER,1806
9388,5f9edbc17da11ec9fb2b2082ae2e6a72,1-a68ab5aa8a7008a2e744d945c0b75494,2019-5-17,Trianon-Masp,-23.5634,-46.6544,44991,79,54,27,28,12,33,11,20,NORMAL,1937
9389,5f9edbc17da11ec9fb2b2082ae31a1b2,1-7eca5aee40fda5e3dffcf7ef9be96d26,2019-9-20,Trianon-Masp,-23.5634,-46.6544,44612,86,65,25,27,33,7,19,30,NORMAL,2060
9390,5f9edbc17da11ec9fb2b2082ae342ade,1-32a61a03d76bc6698539befd8de2d0a7,2019-12-26,Trianon-Masp,-23.5634,-46.6544,42114,30,41,14,42,20,5,19,8,REABASTECER,2156
9391,5f9edbc17da11ec9fb2b2082ae361f71,1-3ad5808543415415386f24353a3cb8b3,2018-3-30,Consolação,-23.5581,-46.6606,111996,61,35,46,30,35,31,10,6,REABASTECER,2250
9392,5f9edbc17da11ec9fb2b2082ae374494,1-88d27f9387b72055b8c7dc92840e4ead,2018-5-28,Consolação,-23.5581,-46.6606,111815,5,56,27,22,15,30,41,28,REABASTECER,2308
9393,5f9edbc17da11ec9fb2b2082ae39fb55,1-e2eb9fe03b21f44d362423d0bf5aca1b,2018-10-14,Consolação,-23.5581,-46.6606,114284,67,7,53,18,43,5,21,9,REABASTECER,2444
9394,5f9edbc17da11ec9fb2b2082ae3a4537,1-5b45744df3dc0a330e2408778bd43607,2018-11-2,Consolação,-23.5581,-46.6606,112900,46,46,4,14,20,37,34,28,NORMAL,2462
9395,5f9edbc17da11ec9fb2b2082ae3b9f58,1-64ace53c5353a9bf479d4c516435c9c1,2019-1-4,Consolação,-23.5581,-46.6606,112719,58,54,58,22,18,13,6,43,NORMAL,2524
9396,5f9edbc17da11ec9fb2b2082ae3c3c2c,1-2d82fc7193c5637b9f0c6b9b90fb964f,2019-1-24,Consolação,-23.5581,-46.6606,113568,46,58,61,17,18,25,4,35,NORMAL,2544
9397,5f9edbc17da11ec9fb2b2082ae42078f,1-9fa770107d88f831e5b3076293e41234,2019-10-5,Consolação,-23.5581,-46.6606,112564,10,34,65,9,34,25,12,20,REABASTECER,2795
9398,5f9edbc17da11ec9fb2b2082ae467190,1-c583523415624ee183ad8f837633e1a4,2018-4-23,Tamanduateí,-23.59290,-46.5897,50403,64,63,22,28,24,29,7,25,NORMAL,2993
9399,5f9edbc17da11ec9fb2b2082ae484645,1-56b19ffbdfab90667b5a1cc744c5072c,2018-6-20,Tamanduateí,-23.59290,-46.5897,52623,54,19,22,28,4,12,23,15,NORMAL,3050
9400,5f9edbc17da11ec9fb2b2082ae4b88a1,1-a3bc7094c31932968197c3a52c3a3186,2018-11-23,Tamanduateí,-23.59290,-46.5897,53151,62,36,38,23,19,40,22,18,NORMAL,3203
9401,5f9edbc17da11ec9fb2b2082ae4c6a29,1-1bdbf2d506027891d8b1ecda05cb8fd4,2019-1-1,Tamanduateí,-23.59290,-46.5897,49672,41,26,15,33,32,23,39,36,NORMAL,3241
9402,5f9edbc17da11ec9fb2b2082ae52025e,1-9c3ea3057b3ffd22d96aa5a0eaa93c9d,2019-7-23,Tamanduateí,-23.59290,-46.5897,50711,17,22,32,30,14,20,37,28,NORMAL,3443
9403,601578b7d7a04967fdf232258f05f2d3,1-1cb8780aa8ba8aa3f3b02185c72aed07,2018-7-13,Consolação,-23.5581,-46.6606,114892,78,18,19,27,7,13,34,33,NORMAL,2353
9404,601578b7d7a04967fdf232258f10fba0,1-7026d564865b094f58303e37488dc3d9,2018-4-1,Consolação,-23.5581,-46.6606,115544,50,28,40,26,29,30,6,43,NORMAL,2251
9405,601578b7d7a04967fdf232258f124667,1-809036338011b5aa69f1f393f246e98d,2018-4-18,Consolação,-23.5581,-46.6606,113356,60,40,55,11,39,10,27,20,NORMAL,2268
9406,601578b7d7a04967fdf232258f157ffd,1-b33969fc77f5854f8839e7c5b13261d7,2018-5-27,Consolação,-23.5581,-46.6606,111838,13,65,34,25,18,36,43,33,NORMAL,2307
9407,601578b7d7a04967fdf232258f161dea,1-cf08796c88cc1615883476fd50959bfe,2018-6-5,Consolação,-23.5581,-46.6606,114792,29,13,39,8,35,12,12,1,NORMAL,2315
9408,601578b7d7a04967fdf232258f23f2fa,1-0440c902dd1adf3883a268b386677cb6,2018-9-11,Consolação,-23.5581,-46.6606,115189,39,65,21,5,3,15,26,13,REABASTECER,2411
9409,601578b7d7a04967fdf232258f2fa97a,1-103c322e14480dc64b362f908fa4dc87,2019-1-25,Consolação,-23.5581,-46.6606,112159,38,53,53,12,13,20,43,33,NORMAL,2545
9410,601578b7d7a04967fdf232258f317e3c,1-7add2dde617a8deacaf0e415c6adebe8,2019-12-30,Consolação,-23.5581,-46.6606,114572,20,42,14,7,4,43,21,9,NORMAL,2880
9411,601578b7d7a04967fdf232258f33407f,1-e24c861f230bf8a05ea6e85db404ee91,2019-6-8,Consolação,-23.5581,-46.6606,115050,38,12,13,39,11,21,34,22,NORMAL,2678
9412,601578b7d7a04967fdf232258f373864,1-7fa227070aaa13dcce1dd481386cfbb4,2018-3-18,Tamanduateí,-23.59290,-46.5897,50331,43,65,65,21,29,24,14,33,NORMAL,2958
9413,601578b7d7a04967fdf232258f3ec6c5,1-070117a92687184ab2ad75d5723f67d7,2019-11-8,Consolação,-23.5581,-46.6606,114829,10,21,38,22,29,32,5,43,REABASTECER,2828
9414,601578b7d7a04967fdf232258f418e65,1-384bf1e8157c0c1024a15621afc6ef83,2019-9-22,Consolação,-23.5581,-46.6606,112032,54,46,31,43,40,25,24,37,NORMAL,2782
9415,601578b7d7a04967fdf232258f461548,1-130a9100a38da06d33e6538b7a2bddc4,2019-11-22,Consolação,-23.5581,-46.6606,112588,51,5,6,26,14,27,40,29,REABASTECER,2842
9416,601578b7d7a04967fdf232258f4bdb78,1-c28eb7408dd197c2badd2234b2d93275,2018-4-14,Tamanduateí,-23.59290,-46.5897,51977,61,36,16,43,22,19,38,14,NORMAL,2984
9417,601578b7d7a04967fdf232258f4f5ad7,1-fb3cab8368b256445a773177ccf65eb7,2018-5-27,Tamanduateí,-23.59290,-46.5897,52048,6,4,55,7,11,28,30,22,REABASTECER,3027
9418,601578b7d7a04967fdf232258f602904,1-4781e2aba6b20c72c1a39c26f5794a54,2018-10-10,Tamanduateí,-23.59290,-46.5897,50712,45,13,22,26,19,30,23,14,NORMAL,3160
9419,601578b7d7a04967fdf232258f69541d,1-6086d3fabfa9401c8d232369add06707,2019-2-4,Tamanduateí,-23.59290,-46.5897,50572,64,18,52,13,39,40,35,33,NORMAL,3274
9420,601578b7d7a04967fdf232258f6e2cf3,1-f507348d13198002afac374211342e28,2018-2-13,Sé,-23.55,-46.6333,191819,5,10,27,32,32,10,14,8,NORMAL,3643
9421,601578b7d7a04967fdf232258f6fd4de,1-1be76ea901f68cdc0a3d5ed7005f9562,2019-4-16,Tamanduateí,-23.59290,-46.5897,52598,22,17,4,40,22,9,10,8,REABASTECER,3346
9422,601578b7d7a04967fdf232258f730c39,1-b89877adc6852030fc27b3c619fd0db7,2019-8-11,Tamanduateí,-23.59290,-46.5897,51680,23,40,36,6,26,26,16,37,REABASTECER,3461
9423,601578b7d7a04967fdf232258f7ba410,1-f1cf5815347c1d50f9cffbac59c19a1d,2019-11-24,Tamanduateí,-23.59290,-46.5897,50841,53,24,36,14,17,17,9,41,NORMAL,3564
9424,601578b7d7a04967fdf232258f7d8f55,1-2284c5f68021a273912a7189a6d33216,2019-12-20,Tamanduateí,-23.59290,-46.5897,52192,53,0,57,33,38,15,31,21,NORMAL,3590
9425,601578b7d7a04967fdf232258f8c9192,1-151934f585920f1d6d55a5b1fb1877ea,2018-3-30,Sé,-23.55,-46.6333,193982,65,59,58,23,41,42,41,30,NORMAL,3690
9426,601578b7d7a04967fdf232258f8d4b19,1-ec3e033f27e2f2529a2a0b559a39d0e7,2018-4-11,Sé,-23.55,-46.6333,191626,50,54,40,31,41,43,37,25,NORMAL,3701
9427,601578b7d7a04967fdf232258f950cb5,1-34ca1fdd0ee88dcaa2e6bd6bddf79f1d,2019-5-29,Sé,-23.55,-46.6333,192276,16,21,42,11,8,15,43,4,NORMAL,4109
9428,601578b7d7a04967fdf232258f9a492e,1-58138f118520d9c1166e4e2fc9a7ee2b,2019-8-1,Sé,-23.55,-46.6333,192272,13,55,54,25,13,22,43,11,NORMAL,4171
9429,601578b7d7a04967fdf232258f9c62b3,1-f10f6772cd8ed7863790ffef929ad596,2018-12-30,Sé,-23.55,-46.6333,192324,77,51,35,43,29,43,35,20,NORMAL,3960
9430,601578b7d7a04967fdf232258f9dbcd8,1-79f44c48b1f6954a27e3f7ab30ef73b6,2019-9-9,Sé,-23.55,-46.6333,192785,73,29,57,36,30,33,11,20,NORMAL,4209
9431,601578b7d7a04967fdf232258f9eacb1,1-fcb26757632452288bdf6449dcfe8b34,2019-9-21,Sé,-23.55,-46.6333,192647,35,35,41,37,26,34,4,17,NORMAL,4221
9432,601578b7d7a04967fdf232258f9f23a6,1-17b2b02c882cdce3d7e8f6f7402b75c1,2018-11-9,Sé,-23.55,-46.6333,192651,27,31,65,23,3,37,16,43,REABASTECER,3909
9433,601578b7d7a04967fdf232258fa0bb1b,1-d31bcdaadaa4ff761adba89e4dc10463,2019-2-20,Sé,-23.55,-46.6333,195133,48,30,24,11,43,43,15,33,NORMAL,4010
9434,601578b7d7a04967fdf232258fa888c0,1-3f11a30b6a41a5bd03cb61afdc4fc85e,2019-5-30,Sé,-23.55,-46.6333,193653,3,17,32,6,6,11,38,43,REABASTECER,4110
9435,601578b7d7a04967fdf232258fb2dba5,1-d0f96100ca9dc6446802760eab2eef9a,2018-6-2,Brás,-23.5451,-46.6162,71255,75,25,14,26,23,8,24,32,NORMAL,4472
9436,601578b7d7a04967fdf232258fb3e1fa,1-663dcccc5a29978208b23d57e627653d,2018-6-15,Brás,-23.5451,-46.6162,72817,47,2,58,29,10,14,7,18,REABASTECER,4485
9437,601578b7d7a04967fdf232258fb80484,1-694df3847b38a32d8d1a084f26695f1a,2018-8-4,Brás,-23.5451,-46.6162,73170,75,7,65,18,31,41,39,10,NORMAL,4534
9438,601578b7d7a04967fdf232258fbc2848,1-149035ded85bf936929fecc91d2c4b0a,2019-11-19,Sé,-23.55,-46.6333,191815,5,65,19,41,23,23,32,35,REABASTECER,4279
9439,601578b7d7a04967fdf232258fc0522b,1-136e8b2a8276bc5a56b5a3a33e73f49c,2018-11-18,Brás,-23.5451,-46.6162,70544,79,58,35,33,14,7,39,4,REABASTECER,4638
9440,601578b7d7a04967fdf232258fc119e0,1-e68434a27e41b032b13cef5a844ad5f7,2018-11-29,Brás,-23.5451,-46.6162,71684,52,65,26,39,9,14,43,5,NORMAL,4649
9441,601578b7d7a04967fdf232258fc3ed55,1-ebf4d1a2b39b455a13eaaef83148e005,2018-2-19,Brás,-23.5451,-46.6162,73555,31,65,59,31,32,13,17,6,REABASTECER,4369
9442,601578b7d7a04967fdf232258fc52ec8,1-6b8997a5e3f2678babd0a30b46832e31,2018-3-4,Brás,-23.5451,-46.6162,73648,47,35,24,23,8,10,4,33,REABASTECER,4384
9443,601578b7d7a04967fdf232258fca63a6,1-f205c6f1188574f71aec8f1f9d9a2597,2018-5-12,Brás,-23.5451,-46.6162,71379,4,14,13,39,30,25,18,20,REABASTECER,4452
9444,601578b7d7a04967fdf232258fcda47a,1-5c5f0dc6b6203e658a630159419025d1,2019-5-2,Brás,-23.5451,-46.6162,73601,86,61,20,43,22,34,7,21,NORMAL,4802
9445,601578b7d7a04967fdf232258fcdffa9,1-89c81fe47bc9f1a70c8bbe6276d64cda,2018-6-27,Brás,-23.5451,-46.6162,70517,17,60,39,43,6,25,9,12,NORMAL,4497
9446,601578b7d7a04967fdf232258fd10f9e,1-a9b17892c8f94624aa139cde76a0974b,2018-11-2,Brás,-23.5451,-46.6162,72888,55,42,5,12,6,12,22,22,REABASTECER,4622
9447,601578b7d7a04967fdf232258fd1eea6,1-a47610273e02c81024cb137f7de06ef3,2018-11-15,Brás,-23.5451,-46.6162,71414,19,19,53,43,31,16,10,14,NORMAL,4635
9448,601578b7d7a04967fdf232258fd82fa2,1-515d7f8d1dfe36490f72d254315e988a,2019-2-3,Brás,-23.5451,-46.6162,73238,13,55,38,11,8,17,28,5,NORMAL,4713
9449,601578b7d7a04967fdf232258fda9987,1-6b375dff7b405dd37d598f64155be3f5,2019-3-2,Brás,-23.5451,-46.6162,74147,86,4,38,43,26,4,43,28,REABASTECER,4742
9450,601578b7d7a04967fdf232258fe171ac,1-ddfb389ccfcca8182181a8799535163b,2019-6-2,Brás,-23.5451,-46.6162,71741,53,3,8,29,36,29,17,24,REABASTECER,4832
9451,601578b7d7a04967fdf232258fe1ef60,1-e8a9878935a6374b6217fea316c6c492,2019-3-15,Brás,-23.5451,-46.6162,71419,44,4,23,3,9,6,32,23,REABASTECER,4755
9452,601578b7d7a04967fdf232258fe2d096,1-a282b8df4c6fcb469c3577b8b9973e16,2018-2-7,Barra Funda,-23.5542,-46.6707,150321,74,45,25,33,20,40,22,25,NORMAL,5077
9453,601578b7d7a04967fdf232258fe8a9d2,1-75d16aefab50f7f0c7b176cab643fcc9,2019-6-10,Brás,-23.5451,-46.6162,70580,60,16,15,43,3,6,29,35,NORMAL,4840
9454,601578b7d7a04967fdf232258ff54e2f,1-371ad6d4565dc6cd6a0d63fd755eafaf,2018-2-4,Barra Funda,-23.5542,-46.6707,148358,15,65,45,40,30,12,37,41,NORMAL,5074
9455,601578b7d7a04967fdf232258ff72bf0,1-e0e237d4ffc20cdeca003d4f8fac04ec,2018-3-1,Barra Funda,-23.5542,-46.6707,150615,86,43,45,43,6,38,8,15,REABASTECER,5101
9456,601578b7d7a04967fdf232258ff7e4b1,1-bbd86505dac115b597b1579b2f0dd0ca,2018-11-2,Barra Funda,-23.5542,-46.6707,148926,2,16,40,39,21,19,35,25,REABASTECER,5342
9457,601578b7d7a04967fdf232258fff51df,1-dd681a5119ec12febeb1e3d2f22e20c6,2018-3-21,Barra Funda,-23.5542,-46.6707,147885,68,60,37,21,9,28,8,15,NORMAL,5121
9458,601578b7d7a04967fdf232258fffed40,1-7e9478371b84a8be3a3af0c8e61efc21,2019-2-15,Barra Funda,-23.5542,-46.6707,146851,33,10,35,15,29,43,38,38,NORMAL,5445
9459,60a7b3bce73fb80ad6c792cb050179ca,1-b7d3453cbfe87d6ae5017c543edfe29f,2018-9-29,Tatuapé,-23.5402,-46.5765,70476,78,42,65,34,11,26,14,30,NORMAL,6029
9460,60a7b3bce73fb80ad6c792cb0510e771,1-b69306223ca2902101cee71ff1d559eb,2018-8-9,República,-23.5436,-46.6434,107305,9,65,21,26,26,12,5,38,REABASTECER,6699
9461,60a7b3bce73fb80ad6c792cb0517a53c,1-fe977e185ff9a582f300d5d414105150,2019-5-15,República,-23.5436,-46.6434,110576,7,39,6,5,30,37,16,43,NORMAL,6975
9462,60a7b3bce73fb80ad6c792cb0517d1c6,1-9e2bebd35bc79ff1a5cd1fb66be614f0,2019-5-26,República,-23.5436,-46.6434,108955,74,46,61,18,31,40,13,43,NORMAL,6986
9463,60a7b3bce73fb80ad6c792cb051c2321,1-2164f22b984fe3f9b672b4467e9c3d8b,2019-12-2,República,-23.5436,-46.6434,110636,67,28,26,32,15,8,43,38,NORMAL,7172
9464,60a7b3bce73fb80ad6c792cb051cca5e,1-aa7e800bd7bef7360f2cb107170720e7,2018-1-4,Higienópolis-Mackenzie,-23.5488,-46.6519,90130,58,47,43,38,29,33,35,30,NORMAL,7204
9465,60a7b3bce73fb80ad6c792cb051d8fc3,1-85539e765cad9dfbc36652eced848b2b,2018-2-10,Higienópolis-Mackenzie,-23.5488,-46.6519,89816,36,30,54,11,15,28,9,3,REABASTECER,7240
9466,60a7b3bce73fb80ad6c792cb051f3486,1-a192366ad3887aa3bd9cf6d57a8b9618,2018-4-24,Higienópolis-Mackenzie,-23.5488,-46.6519,90370,74,17,23,21,17,8,43,4,NORMAL,7314
9467,60a7b3bce73fb80ad6c792cb052f8871,1-bd3071a2bf7baef5731f2138f9a4452b,2019-12-30,Higienópolis-Mackenzie,-23.5488,-46.6519,90993,2,12,60,25,43,25,19,36,REABASTECER,7920
9468,60a7b3bce73fb80ad6c792cb0548a943,1-d640758e1a9c7b1a752b2418fd7ff2fc,2018-10-17,Pinheiros,-23.5664,-46.703,76638,40,65,36,5,34,35,31,43,REABASTECER,8927
9469,60a7b3bce73fb80ad6c792cb054bb80d,1-5642594072211fb159c2d1d494e91f10,2019-3-3,Pinheiros,-23.5664,-46.703,79464,86,41,11,31,34,40,33,29,NORMAL,9063
9470,60a7b3bce73fb80ad6c792cb05508500,1-4324fc9c698ac000d4a05c74d3a2a62c,2019-9-14,Pinheiros,-23.5664,-46.703,78698,48,20,43,27,32,35,11,9,NORMAL,9254
9471,60a7b3bce73fb80ad6c792cb05555fb2,1-af03e1e3910c98ced56a259890133897,2018-3-22,Butantã,-23.5844,-46.7252,66678,70,36,28,22,31,18,13,15,NORMAL,9442
9472,60a7b3bce73fb80ad6c792cb055595db,1-3e80891df2b748b8680aa0b1bac76fc8,2018-4-8,Butantã,-23.5844,-46.7252,66804,11,58,44,22,9,14,43,30,NORMAL,9458
9473,60a7b3bce73fb80ad6c792cb055b9fa7,1-a588dffec0894fd1db8f78a6b6757741,2019-1-10,Butantã,-23.5844,-46.7252,65568,70,8,65,24,31,30,30,35,NORMAL,9730
9474,60a7b3bce73fb80ad6c792cb055c509c,1-f316a7f1a0255be109b5b06a834d88e9,2019-2-15,Butantã,-23.5844,-46.7252,67773,70,65,23,39,17,15,37,14,NORMAL,9765
9475,60a7b3bce73fb80ad6c792cb055cde43,1-2f5de8fe7d9d0a19830830e40673c420,2019-3-3,Butantã,-23.5844,-46.7252,67876,73,21,40,31,23,43,14,32,NORMAL,9783
9476,60a7b3bce73fb80ad6c792cb05609a7e,1-9bf26962a5d75898f4b8c960d04bbb43,2019-8-5,Butantã,-23.5844,-46.7252,66442,86,12,65,43,7,36,43,24,NORMAL,9935
9477,60a7b3bce73fb80ad6c792cb0560fe33,1-8c254a40878a62542eeec920981cb563,2019-8-16,Butantã,-23.5844,-46.7252,65656,66,15,59,20,5,32,39,20,REABASTECER,9946
9478,60a7b3bce73fb80ad6c792cb056699d6,1-c089ad2784e981274aadd6574733feaa,2018-3-25,Fradique Coutinho,-23.5661,-46.6841,35383,48,63,7,17,43,15,43,10,REABASTECER,10165
9479,60a7b3bce73fb80ad6c792cb0567cbf9,1-9180c69b8679cfd6a56c3baaff0bb63e,2018-5-12,Fradique Coutinho,-23.5661,-46.6841,34144,6,11,60,39,15,14,20,32,NORMAL,10212
9480,60a7b3bce73fb80ad6c792cb057593ef,1-ce34ee3c5e213aaf2bb8e5c664abc1ec,2019-11-12,Fradique Coutinho,-23.5661,-46.6841,35582,55,15,46,11,36,23,33,30,NORMAL,10752
9481,60a7b3bce73fb80ad6c792cb0578dc9e,1-c8ac4c8dea9f3264ce7f292988a1e130,2018-4-20,Luz,-23.5365,-46.6332,127015,21,52,38,9,5,41,27,38,NORMAL,10910
9482,60a7b3bce73fb80ad6c792cb057cab4f,1-b277a6dd24cb09177cab33a4d882a94e,2018-9-28,Luz,-23.5365,-46.6332,124964,28,55,51,9,34,28,24,19,NORMAL,11068
9483,60a7b3bce73fb80ad6c792cb057d1c5c,1-ee62d6973391bc67aa8bfb50425c99b2,2018-10-18,Luz,-23.5365,-46.6332,126220,86,16,56,22,35,16,33,22,NORMAL,11088
9484,60a7b3bce73fb80ad6c792cb05995af6,1-514edc0708c0e37ffd6d3d97c8a018cd,2018-2-13,São Joaquim,-23.5618,-46.6389,33466,9,11,14,41,43,39,5,14,REABASTECER,12283
